Word_5P4, ziff_index, frequency, POS, ngram_word_index, word_0, word_1, word_2, word_3, word_4, word_5, word_6, word_7, word_8, word_9, word_10, word_11, word_12, word_13, word_14, word_15, word_16, word_17, word_18, word_19, word_20, word_21, word_22, word_23, word_24, word_25, word_26, word_27, word_28, word_29, context_0_0, context_0_1, context_0_2, context_0_3, context_0_4, context_0_5, context_0_6, context_0_7, context_0_8, context_0_9, context_0_10, context_0_11, context_0_12, context_0_13, context_0_14, context_0_15, context_0_16, context_0_17, context_0_18, context_0_19, context_0_20, context_0_21, context_0_22, context_0_23, context_0_24, context_0_25, context_0_26, context_0_27, context_0_28, context_0_29, context_1_0, context_1_1, context_1_2, context_1_3, context_1_4, context_1_5, context_1_6, context_1_7, context_1_8, context_1_9, context_1_10, context_1_11, context_1_12, context_1_13, context_1_14, context_1_15, context_1_16, context_1_17, context_1_18, context_1_19, context_1_20, context_1_21, context_1_22, context_1_23, context_1_24, context_1_25, context_1_26, context_1_27, context_1_28, context_1_29, context_2_0, context_2_1, context_2_2, context_2_3, context_2_4, context_2_5, context_2_6, context_2_7, context_2_8, context_2_9, context_2_10, context_2_11, context_2_12, context_2_13, context_2_14, context_2_15, context_2_16, context_2_17, context_2_18, context_2_19, context_2_20, context_2_21, context_2_22, context_2_23, context_2_24, context_2_25, context_2_26, context_2_27, context_2_28, context_2_29, context_3_0, context_3_1, context_3_2, context_3_3, context_3_4, context_3_5, context_3_6, context_3_7, context_3_8, context_3_9, context_3_10, context_3_11, context_3_12, context_3_13, context_3_14, context_3_15, context_3_16, context_3_17, context_3_18, context_3_19, context_3_20, context_3_21, context_3_22, context_3_23, context_3_24, context_3_25, context_3_26, context_3_27, context_3_28, context_3_29
"about", 63, 1.22676e+09, PRP, 63, -0.0390191, -0.000278322, 0.00890464, 0.0160393, 0.00640808, -0.00251151, -0.0162822, 0.00258599, 0.00168049, -0.00200115, 0.00858352, 0.00312813, 0.000208277, -0.00833647, 0.0105708, -0.000532019, -0.0030227, 0.00231142, 0.000713839, 0.00052669, 0.00987703, 0.000921952, 0.00253582, 0.000580187, -0.00283686, 0.00255801, 6.78418e-06, -0.00157988, 0.000512338, 0.00660596, -0.0476848, -0.000266714, 0.0112195, 0.00286237, 0.00454185, 0.00336728, -0.0327867, -0.0159497, 0.104079, -0.03572, 0.0377817, 0.00897003, -0.0119377, -0.0042353, -0.0164977, -0.00332455, -0.011103, 0.00618278, 0.00271805, -0.015523, 0.0158951, -0.0115357, 0.0228499, 0.0138292, 0.000353267, 0.00976316, -0.000246618, 0.0106978, 0.00183446, -0.0114506, -0.0511872, -0.0109675, 0.0138378, -0.005438, 0.0136489, -0.00763667, -0.0580032, 0.00551146, 0.0326605, -0.0157689, 0.00843509, 0.0200392, 0.00398941, 0.00104287, -0.0377195, -0.00455584, 0.00660987, -0.0137892, 0.0121177, -0.0266333, 0.0465297, -0.0339002, -0.0138103, 0.00914538, 0.00747138, -0.00273891, 0.0110935, 0.00640981, -0.0086343, -0.0104907, -0.0541386, 0.00129458, 0.00551325, -0.0333013, 0.00415764, -0.00385989, -0.0565447, -0.011616, 0.124572, -0.0456215, 0.0584586, 0.0190578, -0.022138, -0.00781589, -0.00294648, 0.0075143, -0.0344448, 0.0213905, 0.0119248, -0.00509249, 0.0311238, -0.0236599, 0.00772562, 0.00492514, -0.00508545, 0.00564655, 0.00750934, 0.00801, 0.00592743, -0.0247455, -0.0418186, 0.0145302, 0.0213024, 0.0993054, -0.025936, 0.0178765, 0.0929715, -0.04714, 0.101606, 0.000264936, -0.0293952, -0.0206025, -0.00840311, 0.0278809, -0.0337364, -0.00475684, -0.0356818, 0.0269908, 0.0155456, -0.0334709, 0.0265795, 0.0767115, 0.00721529, 0.00523776, -0.0247494, 0.00925838, -0.0130168, 0.0143874, -0.000745849, -0.00697054
"%", 64, 1.1499e+09, NN0, 64, -0.0367543, -0.00583251, -0.016623, -0.00592223, 0.0249145, 0.00802003, -0.00635262, -0.016849, -0.00888515, 0.0014809, -0.0117739, -0.00504073, 0.00254375, 0.0228017, -0.00269395, 0.00793747, -0.0131178, 0.00677588, 0.00958727, 0.00974445, -0.018476, 0.00623793, -0.02338, 0.0045739, 0.00384077, -0.0182394, 0.0173592, -0.0864663, 0.194534, -0.110513, -0.0370339, -0.001917, -0.0197108, -0.00133023, 0.0387646, 0.00847206, -0.0338432, -0.00371987, -0.0170507, 0.00607978, -0.0135903, -0.00249544, 0.000465091, 0.0689617, 0.000428179, 0.0181266, -0.0361611, 0.0237226, 0.0202089, 0.0489825, -0.0857099, 0.014029, -0.0230693, -0.00517957, 0.0132984, -0.0368248, 0.0489459, -0.223502, 0.530074, -0.319134, -0.0482277, -0.000932375, -0.0231326, -0.0194981, 0.0160561, 0.00494476, -0.00869719, -0.0354354, -0.0250792, 0.0015674, -0.0160832, 0.0172935, -0.000965401, 0.0275403, -0.00346835, 0.0210239, -0.0289553, 0.0130812, 0.0188247, -0.0120481, 0.0148967, -0.00134411, -0.0685973, 0.0100829, 0.00885643, -0.0432911, 0.0474517, -0.188101, 0.370735, -0.203534, -0.0435665, -0.027153, -0.00432714, 0.011383, 0.0034033, 0.00810736, 0.0118925, -0.00690651, 0.00208351, 0.00229164, -0.0277012, -0.00201098, 0.00280719, 0.0377058, -0.0179681, 0.0131368, -0.0306143, 0.018113, 0.0192762, -0.00116254, -0.0163351, 0.0251082, -0.0336376, 0.012453, -0.00331302, -0.0273408, 0.0281981, -0.161463, 0.393665, -0.243015, -0.0484421, -0.00424339, -0.0302006, -0.0245984, 0.0805232, 0.0265128, -0.00836672, 0.00570367, -0.0119261, -0.0228541, -0.0416187, -0.086815, 0.0448879, -0.0465836, -0.0526143, -0.00247833, 0.0929766, -0.0762811, -0.00536684, -0.0324052, 0.0433198, -0.00908358, -0.0356028, 0.0177598, -0.00945168, -0.0187098, -0.00829043, -0.0858393, 0.0824493, 0.0448
"if", 65, 1.13499e+09, CJS, 65, -0.0187535, 0.000634273, 0.000940315, 0.0121399, 0.00269707, 0.000728815, -0.000944487, -0.000179162, -0.00180934, -0.000124945, 0.00355743, -0.000783567, -0.00264253, -0.000855647, 0.00807346, -0.000607883, 0.0030348, -0.00364001, 0.000159492, 0.00637809, 0.00136634, 0.00156611, -0.00291329, 0.0042282, 0.00101579, 0.00319103, -0.00193924, 0.00105617, -3.80476e-05, -0.000886976, -0.051815, 0.0163062, 0.00910689, 0.0209989, -0.00475942, 0.00437009, 0.00564389, 0.003416, -0.0255654, -0.00488331, 0.0258371, -0.00354956, -0.00832867, -0.0386118, 0.066125, -0.00228225, 0.0189862, -0.00882607, -0.0179047, 0.0159101, -0.0324497, 0.0223455, 0.0457502, 0.00768403, 0.00285693, 0.00977676, -0.0135306, 0.00634965, 0.0125795, 0.00155437, -0.0418614, 0.0120099, 0.01312, 0.0428621, -0.00994022, 0.00652943, 0.0250447, 0.00300611, -0.0471419, -0.012983, 0.107097, -0.0363251, -0.0256759, -0.0270933, 0.0893328, -0.0047098, 0.0379016, -0.065418, 0.0468875, -0.0336524, -0.0992643, -0.0304457, -0.013505, -0.0223579, -0.0222979, 0.0115125, 2.76697e-05, 0.0019024, 0.0027975, -0.00448373, -0.0542797, 0.0180552, -0.00689941, -0.032638, -0.00775537, -0.00170066, -0.00288985, 0.0181333, -0.0320499, -0.0109337, -0.00805239, 0.000209259, -0.171313, -0.0178126, -0.0301383, 0.0135777, 0.0555366, -0.0114771, -0.0492626, -0.0472087, -0.0527891, 0.0521263, 0.0788338, 0.0565554, 0.102554, -0.025153, 0.0157032, -0.00620283, 0.00861192, 0.017021, -0.0162327, 0.00556552, 0.015783, 0.120647, -0.016692, 0.0175235, 0.0974586, -0.0420606, 0.0371346, 0.00800726, 0.0360217, -0.0530985, -0.147947, 0.0752104, 0.0239855, -0.0481364, 0.0433947, -0.116922, 0.134836, 0.617207, 0.394653, -0.106999, 0.0373409, 0.0463126, 0.165103, -0.0711834, 0.0543823, -0.0366386, -0.0154092, 0.00565485
"=", 66, 1.09183e+09, UNC, 66, -0.0333607, -0.00959753, -0.0438797, -0.00888007, 0.0248853, 0.00992593, 0.00586736, 0.00177573, -0.00172229, 0.0128195, -0.000203757, 0.00456355, -0.000686261, 0.0324742, 0.0120305, -0.0206325, -0.00897253, -0.00194773, -0.00145418, 0.0239415, -0.0344179, 0.00164608, -0.0157321, 0.0534967, -0.0111931, -0.0154821, -0.00585424, -0.00375787, 0.0151581, -0.00983762, -0.0341844, -0.00622618, -0.0715785, -0.0111893, 0.0416638, 0.017154, 0.00914471, 0.010459, -0.00477176, 0.00772721, -0.00687491, -0.00860627, -0.00173117, 0.0620389, 0.0255975, -0.0395696, -0.01887, -0.000807693, -0.00439447, 0.052567, -0.0802283, -0.00677881, -0.00193802, 0.131663, -0.0408073, -0.0431075, -0.0195635, -0.00877067, 0.0537267, -0.0330296, -0.0365396, -0.0235671, -0.0664955, -0.0108059, 0.0304965, 0.0152885, 0.0261321, 0.0254861, -0.00587921, -0.00537898, 0.00161624, 0.0509156, 0.00319042, 0.0479837, 0.00920551, -0.0221674, -0.0209159, -0.00673827, 0.00351436, 0.0506276, -0.0694045, 0.00287018, -0.0340657, 0.114711, -0.0451233, -0.0794558, -0.00840305, -0.0162982, 0.0129474, 0.00027801, -0.0334695, -0.00805795, -0.0795329, -0.00720658, 0.0383527, 0.0135324, -0.00842399, 0.00879805, -0.000328976, 0.0218399, -0.00586664, -0.0261627, -0.00191906, 0.058681, 0.0119879, -0.00994759, -0.02603, 0.0114211, 0.0146365, 0.0821687, -0.0944154, 0.0050032, -0.0282061, 0.0945431, -0.00198959, -0.00993941, 0.00842303, -0.0070598, 0.00431925, -0.00570982, -0.0452361, 0.00936188, -0.110785, -0.021182, 0.0230225, 0.0192291, 0.0642592, -0.00333638, -0.0183243, -0.0190308, 0.0186862, 0.142371, 0.00741101, 0.0248608, 0.0188814, -0.0925145, 0.0107977, -0.00293566, -0.0103426, -0.00311464, 0.00600905, -0.00732965, -0.0322353, 0.0398623, -0.0203067, -0.0823846, -0.0452949, 0.0122526, -0.00230162, -0.0257191
"2005", 67, 1.0913e+09, unk, 67, -0.0281174, -0.00301527, -0.000940881, -0.00885007, 0.000833966, 0.00050575, -0.000731503, 0.000850889, -0.00406723, -0.00054894, 0.000818552, -0.00500936, 0.00494361, 0.00670391, -0.00699157, 0.00155844, -0.00645782, 0.00927633, -0.00466902, 0.0117564, -0.0101359, 0.0055704, -0.00105956, -0.014493, 0.00264516, -0.00299668, -0.00468781, -0.000703768, -0.00494507, 0.00554073, -0.0501247, -0.0392167, 0.00348197, -0.0330076, 0.00234254, 0.00330275, -0.0042337, 0.00750211, 0.000106363, 0.00585686, -0.0112241, -0.0117095, 0.00378949, 0.013071, -0.007702, 0.00676312, -0.00810009, 0.0156302, 0.0124957, 0.0168533, -0.020647, 0.0124473, 0.00163443, -0.0378004, -0.00112943, -0.00258985, 0.0292694, -0.00560398, -0.0170228, 0.0168867, -0.057725, -0.0234072, -0.0174702, -0.0381988, 0.0169982, 0.00968145, 0.0038609, 0.00800755, -0.00340776, -0.014282, -0.0232154, -0.0419871, -0.000293196, -0.0163932, -0.0136248, -0.000191587, -0.00787794, 0.00663024, 0.0147186, 0.00531681, -0.00417031, 0.00613333, 0.0166099, -0.0282847, -0.0153372, 0.00320821, 0.0368917, -0.00421129, -0.0118433, 0.0120761, -0.0678106, 0.00497391, 0.00160214, -0.0513675, -0.0218111, -0.00336377, 0.00624305, 0.00907304, -0.00891179, -0.00250141, -0.0260199, 0.00634071, 0.00759187, 0.0145906, -0.0164503, 0.00454476, -0.0147789, 0.00651118, 0.0238175, 0.0271468, -0.0319406, 0.016303, -0.0329224, -0.0434437, 0.00376026, -0.0148199, 0.0263952, -0.0303597, -0.0178335, 0.0495487, -0.0440736, -0.0601146, 0.00984659, -0.0174792, 0.0410649, 0.00975118, -0.0399082, 0.00708915, -0.00936201, 0.00998785, -0.0142889, -0.032999, -0.0101815, 0.0384328, -0.0175312, -0.00872201, -0.058255, 0.0486919, 0.034944, 0.0601883, -0.0862684, -0.00352458, 0.0834212, -0.0284973, 0.00250704, 0.0353113, 0.0481859, 0.020313, -0.0194628, -0.00719086
"page", 68, 1.08214e+09, NN1, 68, -0.0299504, -0.00549182, 0.00208171, -0.00823137, 0.00278727, -0.000592304, -0.0114765, 0.00068144, 0.0132996, -0.00152651, 0.00203191, 0.00163755, -0.00127771, 0.00808356, 0.00504908, 0.000250856, 0.000783164, 0.00189966, 0.00130129, -0.0037081, 0.00343547, -0.00776844, -0.00386127, -0.011455, -0.00125438, -0.0029471, -0.00668004, -0.000223279, -0.00174774, 0.0103223, -0.0407052, -0.0377596, 0.0102742, -0.00824907, 0.000907983, 0.00333815, -0.0107462, -0.00418763, 0.0269769, -0.00382732, 0.0100325, -0.00330454, 0.003436, -0.00371401, 0.0193136, -0.00037734, -0.00384051, 0.00812201, 0.00256381, 0.00810553, -0.031896, -0.0362898, -0.0429691, -0.0362075, 0.0321184, -0.0325377, -0.027642, -0.0282369, -0.00576446, 0.0580661, -0.0502726, -0.00494132, 0.000967064, -0.0273041, -0.005711, 0.00125158, -0.000181679, -0.00590055, 0.0131785, -0.00447556, -0.00462249, -0.00301269, 0.00933985, -0.00420543, 0.00597732, -0.00239499, 0.000242849, -0.00147709, 0.00513281, 0.0177304, -0.019354, 0.0239458, -0.0443986, -0.0571102, 0.028392, -0.0411977, -0.0734748, 0.00363212, -0.00626365, 0.0238695, -0.0468259, -0.0186394, 0.00409208, 0.00144195, -0.00297824, 0.0030973, -0.001848, 0.000494154, 0.014125, 0.00831691, 0.00341303, -0.00353159, 0.0262526, -0.0185395, -0.0049635, -0.0102845, 0.0431488, -0.0363059, -0.00541231, -0.00904502, -0.00958318, -0.0647688, -0.022662, -0.00699191, 0.0248695, -0.0173029, -0.00373549, -0.0181723, -0.00260841, 0.0306261, -0.0312637, -0.0807051, 0.0202914, 0.00442527, 0.0251802, -0.00333155, -0.0585373, 0.00114701, 0.0299394, 0.00181545, 0.0286359, 0.00875705, -0.0199156, -0.00774179, 0.0304737, -0.00853832, -0.0261812, 0.0345411, 0.00311727, -0.0098646, 0.015021, 0.00999776, -0.0919999, -0.000862354, 0.0295111, -0.0336769, -0.0248942, -0.0784544, 0.000282219, 0.104987
"my", 69, 1.05979e+09, DPS, 69, -0.0244604, 0.00147159, 0.00632393, 0.0199463, -0.00163537, 0.00170439, 0.00692779, -0.00333183, 0.0061725, -0.000265296, 0.00248033, -0.00123105, 0.000505741, -0.000753001, 0.00360025, -0.00109841, 0.000352611, -0.00101356, 0.000263227, 0.00143215, 0.000300287, 0.00209266, 0.0013739, 9.39376e-05, -0.00179471, 0.000492985, 0.000502329, 0.000896368, -0.000161316, 0.000683872, -0.0478643, -0.0159375, 0.0116549, 0.00218177, 0.00105463, 0.0013727, -0.0101264, 0.000777009, 0.0126444, -0.0115431, 0.0132281, 0.00603585, -0.0187824, -0.0165432, 0.0223875, 0.00300026, -0.00598847, 0.00518082, 0.000971931, 0.0201684, 0.0049831, 0.00598522, 0.0107454, -0.00167598, -0.00743958, 0.0048716, 0.00635077, 0.000973566, -0.00105503, 0.00298056, -0.039834, -0.0349661, 0.0151057, 0.0129894, 0.00196955, 0.00188669, -0.00782598, 0.000812638, 0.0132374, -0.00764165, 0.0162554, 0.0128622, -0.0269294, 0.000552473, 0.006208, -0.00305644, -0.0134472, 0.0055923, 0.0139725, 0.0214399, 0.0116843, -0.0113773, -0.0113804, 0.0030496, -0.0115632, 0.00380865, 0.00247519, -0.0158067, 0.00346844, 0.0307846, -0.0356092, -0.0203627, 0.0111801, 0.0127443, 0.0452483, -0.00424625, -0.0933317, 0.00614947, 0.0277185, -0.0137817, 0.0276011, 0.013739, -0.0509933, 0.0127002, 0.00523171, -0.00137468, -0.0643457, 0.0456765, 0.0162859, 0.000281571, 0.00381731, -0.0295343, 0.0116715, 0.00482121, -0.0151572, 0.0171874, -0.0077231, -0.00970551, -0.000625835, 0.0327802, -0.0988314, 0.0407519, 0.00481772, -0.10471, -0.0585432, -0.0110375, 0.0362474, 0.0195581, -0.0193208, -0.0155023, -0.0375833, 0.0176624, 0.00730539, -0.0387102, -0.0160649, 0.0128746, 0.00385338, -0.0131653, 0.0284788, -0.0117877, 0.0444682, 0.00460572, 0.0110223, -0.00351425, -0.0383803, 0.0162024, -0.00485101, 0.0148921, 0.00415937, -0.0139141
"has", 70, 1.04633e+09, VHZ, 70, -0.0167236, 0.00216676, 0.00358986, 0.00781706, 0.00113436, 0.000145109, -0.00310283, 0.00171574, -0.00401403, -0.000117592, 0.00156905, 0.000995142, -0.0329971, 0.000512831, -0.00326387, 0.0012637, 0.011119, -0.00497923, -0.00564574, -0.00303927, -0.00578394, -0.00319887, -0.00649857, -0.0078642, -0.0169773, 0.0057269, -0.0043602, 0.00278882, 0.00134124, -0.00122054, -0.0469239, 0.00946072, 0.0214448, 0.0711513, 0.00288876, 0.00750214, -0.00407255, -0.00652124, 0.00755352, 0.00750313, -0.018558, 0.00924359, 0.0374757, -0.0131726, -0.0117848, 0.000437273, 0.0373448, -0.022593, -0.0189489, -0.0147116, -0.00712095, 0.0142516, -0.00183974, 0.000692106, -0.0108942, 0.0053008, -0.00873812, 0.00490503, 0.00353685, -0.00305614, -0.0461974, 0.0130807, 0.0154335, 0.0532888, 0.00730081, 0.00122691, -0.0327855, 0.00612815, -0.0165785, 0.00431828, 0.00205423, 0.0158466, 0.0410792, -0.053148, 0.0728119, 0.00745108, 0.0206064, -0.00393077, -0.0388185, -0.0022826, 0.00269833, 0.0420248, -0.0206328, -0.00834078, -0.00814231, -0.00188372, -0.0052273, -0.00027723, -0.00187986, -0.00488171, -0.0585614, -0.0313157, 0.0242326, -0.00616256, -0.0314092, -0.000131601, 0.0256718, 0.00415828, -0.0148699, -0.00524969, -0.00115039, 0.00710211, 0.0246833, -0.0471292, 0.0368388, 0.0127205, 0.0106797, 0.00410896, -0.0258967, 0.000966878, -0.0143734, -0.0429856, 0.0022169, 0.00281606, -0.00331377, 0.00568857, 0.00261271, 0.00349518, 0.0030361, -0.0058518, -0.0725088, 0.0283467, 0.0158252, -0.0129052, -0.0503454, -7.10413e-05, 0.0626462, 0.000460293, -0.0234201, -0.0140426, 0.0407374, -0.0131067, 0.0319119, -0.0560555, 0.0761484, 0.0118418, 0.0133029, -0.0391814, 0.0404168, -0.0454135, -0.0781799, -0.165724, 0.00187868, -0.00171281, 0.0311201, -0.00647748, 0.0327499, 0.00246914, -0.00629874, -0.017324
"4", 71, 1.04574e+09, unk, 71, -0.0382639, -0.00901136, -0.0170699, -0.0212818, 0.0333889, 0.0101507, 0.00169327, -0.0297946, 0.000623994, 0.00129954, -0.00816472, -0.023128, 0.00361483, 0.00809086, -0.00477632, -0.000725811, -0.00705093, 0.00137544, 0.00720686, 0.0160722, -0.0275743, 0.00136557, -0.0305624, -0.045829, 0.0489569, -0.042978, -0.0919233, 0.0275347, -0.00743322, -0.0209418, -0.0577428, 0.00083841, -0.01271, -0.0431324, 0.00951687, 0.00340855, 0.00764238, -0.0180792, -0.0126558, 0.00377344, -0.0185559, -0.00174706, 0.0061556, 0.0124012, -0.00515471, -0.00247992, -0.00428195, 0.00176332, 0.0165907, 0.0168724, -0.0152541, 0.00288873, -0.0425997, -0.0377324, 0.0401128, -0.0390061, -0.0729168, 0.0191954, -0.016697, -0.00996308, -0.0515566, -0.0115214, -0.0109744, -0.0335719, 0.0209828, 0.00786954, -0.00834744, -0.0215988, 0.0130063, -0.0046868, -0.00788841, -0.0177499, 0.000872835, 0.0198388, -0.0104516, -0.00417961, -0.0206453, 0.00861963, 0.0156877, 0.0358897, -0.0498454, 0.0101174, -0.0124603, -0.0505614, 0.0372763, -0.0252254, -0.0395653, 0.0293284, -0.0192503, -0.0297068, -0.0508467, -0.0195518, -0.00425434, -0.033381, 0.00662704, 0.00202512, 0.00332881, -0.0171491, -0.0107905, -0.000539198, -0.0198952, -0.0087202, 0.00551674, 0.00651058, -0.0121711, 0.000832966, -0.0185038, -0.00275279, 0.0158388, 0.0174962, -0.0283437, -0.000919262, -0.0458406, -0.074408, 0.0823337, -0.069449, -0.183128, 0.0604357, -0.0113917, -0.054165, -0.0327311, -0.0104935, -0.0228797, -0.0319003, 0.135402, 0.0419062, 0.00257293, -0.00617102, 0.0224661, -0.0164957, -0.0131068, -0.112385, -2.33485e-05, -0.00534258, -0.0064153, -0.00176129, -0.0142735, 0.0248412, 0.0135783, 0.036798, -0.0671022, 0.0108879, -0.0142013, -0.129952, 0.103489, -0.086361, -0.169399, 0.100785, -0.0392893, -0.116867
"search", 72, 1.0241e+09, NN1, 72, -0.0238717, -0.0017639, 0.00173849, -0.00643998, -0.00210769, -0.000883951, -0.00564256, 0.00163884, 0.00788618, -0.00309994, 0.00874505, 0.00119139, 0.000611507, 0.0012446, -0.00236939, -0.00363898, -0.00233513, 0.00319348, 0.000191091, -0.00236089, 0.00643308, 0.000879449, -0.00339478, -0.000617228, -0.00304081, 0.000743622, 0.00245572, -0.00333121, -0.00115156, 0.00576743, -0.0545818, -0.0199444, 0.0057305, -0.0288483, -0.0101444, -0.00203407, -0.0223039, -0.000666241, 0.0530657, -0.0181272, 0.0180582, 0.0124216, -0.00161189, -0.013248, 0.000871727, 0.00520486, -0.0159075, 0.010873, 0.0124348, -0.00825354, 0.0215604, -0.0085974, -0.0242519, 0.00410204, -0.00167592, -0.00593924, 0.00608511, -0.0304464, -0.00136036, 0.043236, -0.0509728, -0.02764, 0.0113535, -0.0253652, -0.00645661, -0.000237714, -0.0152676, 0.00392772, 0.0269725, -0.0103663, 0.00238499, 0.0148193, 0.000581947, 0.002434, -0.00139496, -0.000460331, -0.02141, 0.0113364, 0.013641, 0.0042191, 0.00298073, 0.0119592, -0.0227964, 0.00349881, -0.0184212, -0.0106572, 0.00553105, -0.0470674, 0.000256701, 0.0826385, -0.0528177, -0.0253205, 0.014703, -0.0196239, -0.0136724, -0.00155578, 0.0014753, 0.00695755, 0.00561424, -0.00305646, -0.00336965, 0.0142541, 0.00511678, -0.0140832, 0.0141036, -0.00110151, -0.0194878, 0.000214358, 0.00555501, -0.00921755, 0.00220273, -0.037167, -0.028515, -0.00320113, 0.00422899, -0.00756848, 0.0230994, -0.0328745, -0.00914382, 0.0509411, -0.0486118, -0.0278155, 0.0105442, -0.0207885, -0.00610763, 0.000959619, -0.0282685, -0.00703619, 0.0852054, -0.0158222, 0.0359903, 0.0116151, 0.00298893, -0.0232133, 0.0241001, 0.00269877, -0.00136554, 0.0178556, -0.00350638, -0.000828883, 0.00850465, 0.0517363, -0.0269306, -0.00329673, -0.0207884, 0.002451, -0.00202124, -0.0360618, 0.0021517, 0.0542239
"free", 73, 1.01417e+09, AJ0, 73, -0.0284568, 0.00153354, 0.000137574, -0.0051375, -0.00153916, -0.000142756, -0.000140161, 0.00225213, 0.00179197, 0.00412355, -0.00288134, -9.88715e-05, 0.00184719, -0.00219514, -0.000613695, 0.000875099, -0.00348385, -0.000143555, 0.00372243, 7.07073e-05, 0.00184106, -0.00105618, -0.00297129, -0.00144857, -0.00183123, 0.00131933, 0.00389626, -0.00101117, 0.00279325, -0.000669428, -0.0601159, 0.00112873, 0.00452175, -0.0307474, -0.0102183, -0.00222737, -0.00712064, 0.010986, -0.000142432, 0.0160032, -0.011182, 0.0029297, 0.00104618, -0.00720082, -0.00357741, 0.00255518, -0.0224424, 0.00237376, 0.0125516, 0.00301367, 0.0117961, 0.00152617, 0.00319042, -0.0138567, -0.0104502, 0.00585499, 0.0291199, 0.00108664, -0.000796922, -0.00280041, -0.0555907, -0.00699957, 0.00667851, -0.0249568, -0.00340202, -0.00159548, -0.0194578, 0.00958129, 0.00199171, 0.0116111, -0.00695403, 0.00534261, 0.000469798, 0.00294385, -0.00328701, 0.00261894, -0.0240469, 0.0175435, 0.0187213, 0.0160231, -0.0127065, -0.00867345, 0.0120727, -0.0149055, -0.00270834, 0.0100099, 0.0341814, 0.000295027, -0.00877325, 0.00286218, -0.0624867, -0.00603137, 0.00577568, -0.0382854, -0.00168819, -0.00215949, -0.0203847, 0.0128113, -0.0030314, -0.00176267, -0.0131706, 0.00143362, 0.00375263, -0.00653895, -0.00769669, 0.00522174, -0.0145307, 0.00376779, 0.0156387, 0.00298782, 0.0147125, 0.00329607, 0.00337961, -0.0166209, -0.0101371, 0.00718369, 0.0341802, 0.0102811, -0.0145163, -0.0160991, -0.0751844, 0.0206732, 0.0065359, -0.0547018, -0.0153413, -0.00596415, -0.0124423, 0.0193752, -0.0215229, -0.00288806, -0.0205605, 0.0106946, 0.0105438, -0.0299621, 0.0116228, 0.00986182, -0.00964726, 0.00761071, 0.018015, 0.000403793, 0.0267407, 0.0212378, -0.00509576, -0.0111259, -0.0225259, 0.00858487, 0.0154825, -0.00140062, -0.0035271, 0.0051117
"*", 74, 1.00911e+09, unk, 74, -0.0372944, -0.00481254, -0.0327718, -0.0121714, 0.011931, 0.00414757, 0.00305122, 0.000879935, -0.00266676, -0.000124679, -0.0106644, -0.020246, -0.000123386, 0.0388549, 0.0171144, 0.0216496, -0.0002017, -0.0136276, -0.000714504, 0.0171699, -0.0269475, 0.011703, -0.0331911, 0.0934518, 0.0097947, 0.106988, -0.0516735, -0.127998, -0.114594, -0.0955694, -0.0449011, -0.000768326, -0.0431289, -0.0182179, 0.00897567, 0.00566629, 0.00882009, 0.00423159, -0.0042069, -0.00117793, -0.017604, -0.0292727, 0.000304884, 0.050452, 0.0242037, 0.0300327, 0.0034207, -0.0257589, -0.00507519, 0.0258529, -0.0393426, 0.0253623, -0.0639035, 0.156367, 0.00943318, 0.198055, -0.0898557, -0.277822, -0.256949, -0.214352, -0.0456549, -0.0043269, -0.0441454, -0.0169766, -0.00608987, 0.0033471, 0.00977316, 0.00441667, -0.00961565, -0.00434676, -0.00601089, -0.019847, -0.0104301, 0.0491464, 0.0230354, 0.0347314, 0.0114333, -0.0252316, 0.00484483, 0.014558, -0.0413496, 0.0277591, -0.0534247, 0.146616, 0.0231547, 0.157711, -0.085306, -0.235574, -0.205796, -0.164748, -0.0398236, -0.000846464, -0.033589, -0.0166774, 0.0253512, 0.0107389, -0.00192192, 0.00300102, -0.005664, 0.000859935, -0.0228732, -0.0410021, 0.000386469, 0.0804095, 0.0283401, 0.0392995, -0.0129191, -0.0180467, 0.00176748, 0.0535484, -0.0821489, 0.0211735, -0.0458544, 0.219553, 0.0162512, 0.270813, -0.129846, -0.33333, -0.292654, -0.236607, -0.0522774, -0.0158844, -0.056052, -0.0279926, -0.0103398, 0.00621282, 0.025271, 0.00710207, 0.000288363, -0.00941151, -0.0210456, -0.0279148, 0.00315279, 0.0391435, 0.0293456, 0.0530761, 0.0139247, -0.0235388, -0.00576404, -0.0110089, 0.02172, 0.00161846, -0.00516912, 0.0933172, -0.0042038, 0.110746, -0.0781724, -0.14051, -0.126487, -0.110263
